Task,Method,Feature,SelectionEvents,RepeatsSelected,MeanRank,Repeats,RepeatSelectionFrequency
OLINK_COVID,RandomForest,IL7,1,1,1.0,50,0.02
OLINK_COVID,RandomForest,JUN,1,1,2.0,50,0.02
OLINK_COVID,RandomForest,LPL,1,1,7.0,50,0.02
OLINK_COVID,RandomForest,CEACAM8,1,1,8.0,50,0.02
OLINK_COVID,RandomForest,HCLS1,1,1,8.0,50,0.02
OLINK_COVID,RandomForest,MILR1,1,1,8.0,50,0.02
OLINK_COVID,RandomForest,TNFSF14,1,1,8.0,50,0.02
OLINK_COVID,RandomForest,ACE2,1,1,9.0,50,0.02
OLINK_COVID,RandomForest,MBL2,1,1,9.0,50,0.02
OLINK_COVID,RandomForest,AREG,1,1,10.0,50,0.02
OLINK_COVID,RandomForest,CNTN1,1,1,10.0,50,0.02
OLINK_COVID,RandomForest,IL-17RA,1,1,10.0,50,0.02
OLINK_COVID,RandomForest,LILRB4,1,1,10.0,50,0.02
OLINK_COVID,RandomForest,LTBR,1,1,10.0,50,0.02
OLINK_COVID,RandomForest,PRELP,1,1,10.0,50,0.02
OLINK_COVID,RandomForest,TRANCE,1,1,10.0,50,0.02
OLINK_COVID,SNN-FS,AXL,191,50,2.9162303664921465,50,1.0
OLINK_COVID,SNN-FS,IL5,169,50,3.1834319526627217,50,1.0
OLINK_COVID,SNN-FS,FS,173,50,3.393063583815029,50,1.0
OLINK_COVID,SNN-FS,SERPINA5,113,50,4.008849557522124,50,1.0
OLINK_COVID,SNN-FS,SIT1,120,50,5.025,50,1.0
OLINK_COVID,SNN-FS,TNFRSF13B,123,49,3.934959349593496,50,0.98
OLINK_COVID,SNN-FS,IL10,58,46,4.068965517241379,50,0.92
OLINK_COVID,SNN-FS,ST2,74,44,5.108108108108108,50,0.88
OLINK_COVID,SNN-FS,ST6GAL1,77,44,5.220779220779221,50,0.88
OLINK_COVID,SNN-FS,CXCL16,79,43,5.6455696202531644,50,0.86
OLINK_COVID,SNN-FS,FCRL6,55,41,5.490909090909091,50,0.82
OLINK_COVID,SNN-FS,IL-17D,60,40,6.4,50,0.8
OLINK_COVID,SNN-FS,TNFRSF10A,49,38,4.938775510204081,50,0.76
OLINK_COVID,SNN-FS,REN,47,36,4.9361702127659575,50,0.72
OLINK_COVID,SNN-FS,NID1,36,33,6.444444444444445,50,0.66
OLINK_COVID,SNN-FS,FETUB,33,30,5.575757575757576,50,0.6
OLINK_COVID,SNN-FS,PRSS8,28,28,3.5,50,0.56
OLINK_COVID,SNN-FS,OSMR,26,26,4.653846153846154,50,0.52
OLINK_COVID,SNN-FS,MMP-10,26,26,6.8076923076923075,50,0.52
OLINK_COVID,SNN-FS,CNDP1,29,24,6.448275862068965,50,0.48
OLINK_COVID,SNN-FS,HO-1,22,22,4.863636363636363,50,0.44
OLINK_COVID,SNN-FS,IL6,23,22,6.086956521739131,50,0.44
OLINK_COVID,SNN-FS,LIF,18,18,7.111111111111111,50,0.36
OLINK_COVID,SNN-FS,FGF-19,18,15,7.166666666666667,50,0.3
OLINK_COVID,SNN-FS,LPL,14,14,7.785714285714286,50,0.28
OLINK_COVID,SNN-FS,NRP1,12,12,7.416666666666667,50,0.24
OLINK_COVID,SNN-FS,IL-22 RA1,12,12,8.25,50,0.24
OLINK_COVID,SNN-FS,PRDX1,8,8,8.375,50,0.16
OLINK_COVID,SNN-FS,TRANCE,7,7,7.142857142857143,50,0.14
OLINK_COVID,SNN-FS,TIMP1,7,7,7.428571428571429,50,0.14
OLINK_COVID,SNN-FS,PTX3,6,6,6.333333333333333,50,0.12
OLINK_COVID,SNN-FS,IGFBP-1,6,6,8.833333333333334,50,0.12
OLINK_COVID,SNN-FS,IL-4RA,5,5,8.2,50,0.1
OLINK_COVID,SNN-FS,PRTN3,5,5,9.0,50,0.1
OLINK_COVID,SNN-FS,CD28,4,4,6.75,50,0.08
OLINK_COVID,SNN-FS,CTSD,3,3,7.0,50,0.06
OLINK_COVID,SNN-FS,HAOX1,3,3,8.666666666666666,50,0.06
OLINK_COVID,SNN-FS,CA3,3,3,9.0,50,0.06
OLINK_COVID,SNN-FS,TNFRSF9,3,3,9.0,50,0.06
OLINK_COVID,SNN-FS,LILRB4,2,2,5.5,50,0.04
OLINK_COVID,SNN-FS,Gal-9,2,2,7.0,50,0.04
OLINK_COVID,SNN-FS,VASN,2,2,8.0,50,0.04
OLINK_COVID,SNN-FS,COL18A1,2,2,8.5,50,0.04
OLINK_COVID,SNN-FS,GRN,2,2,9.0,50,0.04
OLINK_COVID,SNN-FS,MMP12,1,1,2.0,50,0.02
OLINK_COVID,SNN-FS,DCN,1,1,5.0,50,0.02
OLINK_COVID,SNN-FS,TNC,1,1,6.0,50,0.02
OLINK_COVID,SNN-FS,TNFSF14,1,1,6.0,50,0.02
OLINK_COVID,SNN-FS,FGF-21,1,1,9.0,50,0.02
OLINK_COVID,SNN-FS,IL-2RB,1,1,9.0,50,0.02
OLINK_COVID,SNN-FS,LEP,1,1,9.0,50,0.02
OLINK_COVID,SNN-FS,LILRB2,1,1,9.0,50,0.02
OLINK_COVID,SNN-FS,OPG,1,1,9.0,50,0.02
OLINK_COVID,SNN-FS,CHL1,1,1,10.0,50,0.02
OLINK_COVID,SNN-FS,CTSL1,1,1,10.0,50,0.02
OLINK_COVID,SNN-FS,GIF,1,1,10.0,50,0.02
OLINK_COVID,SNN-FS,IL-10RB,1,1,10.0,50,0.02
OLINK_COVID,SNN-FS,IL1RL2,1,1,10.0,50,0.02
OLINK_COVID,StabilitySelection,IL5,183,50,2.4972677595628414,50,1.0
OLINK_COVID,StabilitySelection,TNFRSF13B,190,50,2.8210526315789473,50,1.0
OLINK_COVID,StabilitySelection,AXL,187,50,3.037433155080214,50,1.0
OLINK_COVID,StabilitySelection,SIT1,145,50,4.151724137931034,50,1.0
OLINK_COVID,StabilitySelection,CXCL16,145,50,4.248275862068965,50,1.0
OLINK_COVID,StabilitySelection,FS,75,48,5.506666666666667,50,0.96
OLINK_COVID,StabilitySelection,SERPINA5,94,47,4.468085106382978,50,0.94
OLINK_COVID,StabilitySelection,FCRL6,69,44,5.6231884057971016,50,0.88
OLINK_COVID,StabilitySelection,IL10,54,42,5.2407407407407405,50,0.84
OLINK_COVID,StabilitySelection,MMP-10,60,42,6.233333333333333,50,0.84
OLINK_COVID,StabilitySelection,CNDP1,68,41,4.75,50,0.82
OLINK_COVID,StabilitySelection,ST2,52,38,6.711538461538462,50,0.76
OLINK_COVID,StabilitySelection,REN,41,33,5.170731707317073,50,0.66
OLINK_COVID,StabilitySelection,FGF-19,38,31,6.578947368421052,50,0.62
OLINK_COVID,StabilitySelection,PRSS8,30,29,5.166666666666667,50,0.58
OLINK_COVID,StabilitySelection,HAOX1,33,28,6.575757575757576,50,0.56
OLINK_COVID,StabilitySelection,OSMR,27,25,6.074074074074074,50,0.5
OLINK_COVID,StabilitySelection,IL-17D,31,25,6.516129032258065,50,0.5
OLINK_COVID,StabilitySelection,FETUB,24,22,6.166666666666667,50,0.44
OLINK_COVID,StabilitySelection,IL1RL2,15,15,6.266666666666667,50,0.3
OLINK_COVID,StabilitySelection,LPL,14,14,7.0,50,0.28
OLINK_COVID,StabilitySelection,IL-22 RA1,11,11,6.818181818181818,50,0.22
OLINK_COVID,StabilitySelection,CD28,12,11,7.5,50,0.22
OLINK_COVID,StabilitySelection,NRP1,11,10,7.363636363636363,50,0.2
OLINK_COVID,StabilitySelection,NID1,10,10,7.8,50,0.2
OLINK_COVID,StabilitySelection,TNFRSF10A,10,10,7.9,50,0.2
OLINK_COVID,StabilitySelection,TRANCE,11,9,7.818181818181818,50,0.18
OLINK_COVID,StabilitySelection,CA3,9,8,5.888888888888889,50,0.16
OLINK_COVID,StabilitySelection,MMP12,8,8,7.125,50,0.16
OLINK_COVID,StabilitySelection,LIF,8,7,6.875,50,0.14
OLINK_COVID,StabilitySelection,GIF,5,5,6.2,50,0.1
OLINK_COVID,StabilitySelection,PRDX1,5,5,7.4,50,0.1
OLINK_COVID,StabilitySelection,TNFRSF9,5,5,8.8,50,0.1
OLINK_COVID,StabilitySelection,Gal-9,4,4,7.5,50,0.08
OLINK_COVID,StabilitySelection,COL18A1,4,4,7.75,50,0.08
OLINK_COVID,StabilitySelection,HO-1,4,4,7.75,50,0.08
OLINK_COVID,StabilitySelection,DCN,4,4,8.5,50,0.08
OLINK_COVID,StabilitySelection,ST6GAL1,4,4,9.25,50,0.08
OLINK_COVID,StabilitySelection,FGF-21,3,3,5.0,50,0.06
OLINK_COVID,StabilitySelection,VSIG2,3,3,5.333333333333333,50,0.06
OLINK_COVID,StabilitySelection,CHL1,3,3,6.0,50,0.06
OLINK_COVID,StabilitySelection,TNFB,3,3,6.333333333333333,50,0.06
OLINK_COVID,StabilitySelection,CEACAM8,3,3,8.0,50,0.06
OLINK_COVID,StabilitySelection,PRTN3,4,3,8.0,50,0.06
OLINK_COVID,StabilitySelection,OPG,3,3,8.333333333333334,50,0.06
OLINK_COVID,StabilitySelection,Gal-4,3,3,9.0,50,0.06
OLINK_COVID,StabilitySelection,VASN,3,3,9.0,50,0.06
OLINK_COVID,StabilitySelection,FCN2,2,2,7.0,50,0.04
OLINK_COVID,StabilitySelection,CD83,2,2,8.0,50,0.04
OLINK_COVID,StabilitySelection,TIMP1,2,2,9.5,50,0.04
OLINK_COVID,StabilitySelection,CX3CL1,2,2,10.0,50,0.04
OLINK_COVID,StabilitySelection,CNTNAP2,1,1,4.0,50,0.02
OLINK_COVID,StabilitySelection,IL-10RB,1,1,5.0,50,0.02
OLINK_COVID,StabilitySelection,QPCT,1,1,5.0,50,0.02
OLINK_COVID,StabilitySelection,MBL2,1,1,6.0,50,0.02
OLINK_COVID,StabilitySelection,LEP,1,1,7.0,50,0.02
OLINK_COVID,StabilitySelection,CLEC4C,1,1,8.0,50,0.02
OLINK_COVID,StabilitySelection,TGFBR3,1,1,8.0,50,0.02
OLINK_COVID,StabilitySelection,IL-27,1,1,9.0,50,0.02
OLINK_COVID,StabilitySelection,LILRB2,1,1,9.0,50,0.02
OLINK_COVID,StabilitySelection,AP-N,1,1,10.0,50,0.02
OLINK_COVID,StabilitySelection,IL6,1,1,10.0,50,0.02
OLINK_COVID,StabilitySelection,PIgR,1,1,10.0,50,0.02
OLINK_COVID,Stabl-RP,ST2,159,50,2.6666666666666665,50,1.0
OLINK_COVID,Stabl-RP,IL6,193,50,3.145077720207254,50,1.0
OLINK_COVID,Stabl-RP,FS,118,49,4.491525423728813,50,0.98
OLINK_COVID,Stabl-RP,ST6GAL1,110,49,4.5636363636363635,50,0.98
OLINK_COVID,Stabl-RP,SERPINA5,89,48,2.9775280898876404,50,0.96
OLINK_COVID,Stabl-RP,IGFBP-1,91,48,4.648351648351649,50,0.96
OLINK_COVID,Stabl-RP,SIT1,87,47,3.67816091954023,50,0.94
OLINK_COVID,Stabl-RP,IL10,68,45,3.6029411764705883,50,0.9
OLINK_COVID,Stabl-RP,NID1,82,44,4.780487804878049,50,0.88
OLINK_COVID,Stabl-RP,IL8,52,38,5.884615384615385,50,0.76
OLINK_COVID,Stabl-RP,TIMP1,54,36,4.888888888888889,50,0.72
OLINK_COVID,Stabl-RP,PRDX1,40,35,6.525,50,0.7
OLINK_COVID,Stabl-RP,CTSL1,45,34,5.7555555555555555,50,0.68
OLINK_COVID,Stabl-RP,PTX3,41,32,4.902439024390244,50,0.64
OLINK_COVID,Stabl-RP,IL-4RA,38,32,5.394736842105263,50,0.64
OLINK_COVID,Stabl-RP,TNFRSF10A,38,27,5.342105263157895,50,0.54
OLINK_COVID,Stabl-RP,CXCL16,38,26,5.394736842105263,50,0.52
OLINK_COVID,Stabl-RP,LIF,23,23,4.695652173913044,50,0.46
OLINK_COVID,Stabl-RP,TRANCE,23,21,6.130434782608695,50,0.42
OLINK_COVID,Stabl-RP,LTBP2,22,20,6.136363636363637,50,0.4
OLINK_COVID,Stabl-RP,KRT19,22,20,6.590909090909091,50,0.4
OLINK_COVID,Stabl-RP,FETUB,17,17,5.470588235294118,50,0.34
OLINK_COVID,Stabl-RP,CXCL10,17,15,6.588235294117647,50,0.3
OLINK_COVID,Stabl-RP,TNFRSF13B,14,13,2.357142857142857,50,0.26
OLINK_COVID,Stabl-RP,CKAP4,15,13,5.8,50,0.26
OLINK_COVID,Stabl-RP,TNC,12,12,6.75,50,0.24
OLINK_COVID,Stabl-RP,AXL,14,11,5.285714285714286,50,0.22
OLINK_COVID,Stabl-RP,PRTN3,10,10,3.8,50,0.2
OLINK_COVID,Stabl-RP,FCRL6,10,10,4.7,50,0.2
OLINK_COVID,Stabl-RP,CTSD,9,9,3.3333333333333335,50,0.18
OLINK_COVID,Stabl-RP,GDF-15,10,9,5.5,50,0.18
OLINK_COVID,Stabl-RP,TNFSF13B,8,8,8.125,50,0.16
OLINK_COVID,Stabl-RP,PSIP1,6,6,7.833333333333333,50,0.12
OLINK_COVID,Stabl-RP,PCSK9,6,6,8.166666666666666,50,0.12
OLINK_COVID,Stabl-RP,PADI2,5,5,4.8,50,0.1
OLINK_COVID,Stabl-RP,OSMR,5,5,6.4,50,0.1
OLINK_COVID,Stabl-RP,HO-1,5,5,8.0,50,0.1
OLINK_COVID,Stabl-RP,GRN,4,4,6.5,50,0.08
OLINK_COVID,Stabl-RP,TNFB,3,3,4.0,50,0.06
OLINK_COVID,Stabl-RP,CR2,3,3,10.0,50,0.06
OLINK_COVID,Stabl-RP,TNFRSF9,2,2,3.0,50,0.04
OLINK_COVID,Stabl-RP,AREG,2,2,5.5,50,0.04
OLINK_COVID,Stabl-RP,TGF-alpha,2,2,5.5,50,0.04
OLINK_COVID,Stabl-RP,PAM,2,2,6.5,50,0.04
OLINK_COVID,Stabl-RP,IGFBP-2,2,2,7.5,50,0.04
OLINK_COVID,Stabl-RP,IL-17D,2,2,7.5,50,0.04
OLINK_COVID,Stabl-RP,IL-27,2,2,7.5,50,0.04
OLINK_COVID,Stabl-RP,JUN,2,2,8.0,50,0.04
OLINK_COVID,Stabl-RP,LILRB2,2,2,9.0,50,0.04
OLINK_COVID,Stabl-RP,LILRB4,1,1,2.0,50,0.02
OLINK_COVID,Stabl-RP,MB,1,1,2.0,50,0.02
OLINK_COVID,Stabl-RP,VASN,1,1,3.0,50,0.02
OLINK_COVID,Stabl-RP,BOC,1,1,4.0,50,0.02
OLINK_COVID,Stabl-RP,CA3,1,1,8.0,50,0.02
OLINK_COVID,Stabl-RP,CNDP1,1,1,8.0,50,0.02
OLINK_COVID,Stabl-RP,CD6,1,1,9.0,50,0.02
OLINK_COVID,Stabl-RP,COL18A1,1,1,9.0,50,0.02
OLINK_COVID,Stabl-RP,IL-1ra,1,1,9.0,50,0.02
OLINK_COVID,Stabl-RP,SCF,1,1,9.0,50,0.02
OLINK_COVID,Stabl-RP,CCL17,1,1,10.0,50,0.02
OLINK_COVID,Stabl-RP,CTSZ,1,1,10.0,50,0.02
OLINK_COVID,Stabl-RP,TNFSF14,1,1,10.0,50,0.02
OLINK_COVID,glmmLasso,FS,228,50,2.1403508771929824,50,1.0
OLINK_COVID,glmmLasso,AXL,121,50,2.231404958677686,50,1.0
OLINK_COVID,glmmLasso,FCRL6,108,50,3.2314814814814814,50,1.0
OLINK_COVID,glmmLasso,IL5,169,50,4.005917159763314,50,1.0
OLINK_COVID,glmmLasso,CXCL16,123,50,5.008130081300813,50,1.0
OLINK_COVID,glmmLasso,ST6GAL1,114,50,5.684210526315789,50,1.0
OLINK_COVID,glmmLasso,SIT1,87,49,5.35632183908046,50,0.98
OLINK_COVID,glmmLasso,IL10,103,49,5.543689320388349,50,0.98
OLINK_COVID,glmmLasso,TNFRSF10A,77,46,6.454545454545454,50,0.92
OLINK_COVID,glmmLasso,TNFRSF13B,46,45,1.4565217391304348,50,0.9
OLINK_COVID,glmmLasso,ST2,66,41,6.7727272727272725,50,0.82
OLINK_COVID,glmmLasso,IL6,67,41,7.313432835820896,50,0.82
OLINK_COVID,glmmLasso,NID1,60,41,7.4,50,0.82
OLINK_COVID,glmmLasso,SERPINA5,66,40,5.2272727272727275,50,0.8
OLINK_COVID,glmmLasso,FETUB,51,38,6.372549019607843,50,0.76
OLINK_COVID,glmmLasso,TIMP1,47,36,7.723404255319149,50,0.72
OLINK_COVID,glmmLasso,OSMR,35,34,2.914285714285714,50,0.68
OLINK_COVID,glmmLasso,PTX3,41,34,6.975609756097561,50,0.68
OLINK_COVID,glmmLasso,IGFBP-1,44,30,8.113636363636363,50,0.6
OLINK_COVID,glmmLasso,TNFRSF9,30,29,6.166666666666667,50,0.58
OLINK_COVID,glmmLasso,IL8,35,27,7.685714285714286,50,0.54
OLINK_COVID,glmmLasso,IL-17D,24,22,2.625,50,0.44
OLINK_COVID,glmmLasso,PRDX1,24,22,7.083333333333333,50,0.44
OLINK_COVID,glmmLasso,KRT19,24,21,6.416666666666667,50,0.42
OLINK_COVID,glmmLasso,TNFSF13B,19,19,3.3684210526315788,50,0.38
OLINK_COVID,glmmLasso,LIF,19,19,5.473684210526316,50,0.38
OLINK_COVID,glmmLasso,GDF-15,22,19,7.2727272727272725,50,0.38
OLINK_COVID,glmmLasso,IL-4RA,20,19,7.95,50,0.38
OLINK_COVID,glmmLasso,LILRB2,13,13,5.846153846153846,50,0.26
OLINK_COVID,glmmLasso,CA3,12,12,6.416666666666667,50,0.24
OLINK_COVID,glmmLasso,CTSL1,13,11,8.23076923076923,50,0.22
OLINK_COVID,glmmLasso,COL18A1,8,8,5.375,50,0.16
OLINK_COVID,glmmLasso,TRANCE,8,8,6.25,50,0.16
OLINK_COVID,glmmLasso,CX3CL1,8,8,7.5,50,0.16
OLINK_COVID,glmmLasso,LPL,7,7,5.857142857142857,50,0.14
OLINK_COVID,glmmLasso,FGF-21,6,6,3.5,50,0.12
OLINK_COVID,glmmLasso,LTBP2,6,6,7.666666666666667,50,0.12
OLINK_COVID,glmmLasso,CD6,6,6,7.833333333333333,50,0.12
OLINK_COVID,glmmLasso,FABP2,6,6,8.333333333333334,50,0.12
OLINK_COVID,glmmLasso,OPG,5,5,4.0,50,0.1
OLINK_COVID,glmmLasso,TNC,5,5,7.6,50,0.1
OLINK_COVID,glmmLasso,PRTN3,5,5,9.6,50,0.1
OLINK_COVID,glmmLasso,IL-22 RA1,4,4,3.25,50,0.08
OLINK_COVID,glmmLasso,HO-1,4,4,3.75,50,0.08
OLINK_COVID,glmmLasso,LEP,3,3,4.0,50,0.06
OLINK_COVID,glmmLasso,ACE2,3,3,7.666666666666667,50,0.06
OLINK_COVID,glmmLasso,CTSD,3,3,7.666666666666667,50,0.06
OLINK_COVID,glmmLasso,JUN,3,3,8.333333333333334,50,0.06
OLINK_COVID,glmmLasso,PSIP1,3,3,8.333333333333334,50,0.06
OLINK_COVID,glmmLasso,TNFB,2,2,4.0,50,0.04
OLINK_COVID,glmmLasso,NRP1,2,2,6.0,50,0.04
OLINK_COVID,glmmLasso,MB,2,2,6.5,50,0.04
OLINK_COVID,glmmLasso,CKAP4,2,2,7.0,50,0.04
OLINK_COVID,glmmLasso,FGF-19,1,1,3.0,50,0.02
OLINK_COVID,glmmLasso,HAOX1,1,1,3.0,50,0.02
OLINK_COVID,glmmLasso,CR2,1,1,4.0,50,0.02
OLINK_COVID,glmmLasso,PRSS27,1,1,4.0,50,0.02
OLINK_COVID,glmmLasso,AREG,1,1,5.0,50,0.02
OLINK_COVID,glmmLasso,IGFBP-2,1,1,5.0,50,0.02
OLINK_COVID,glmmLasso,BNP,1,1,6.0,50,0.02
OLINK_COVID,glmmLasso,VASN,1,1,6.0,50,0.02
OLINK_COVID,glmmLasso,CCL20,1,1,9.0,50,0.02
OLINK_COVID,glmmLasso,TRAIL,1,1,10.0,50,0.02
OLINK_COVID,mRMR,IL5,200,50,1.0,50,1.0
OLINK_COVID,mRMR,CXCL16,156,50,3.0128205128205128,50,1.0
OLINK_COVID,mRMR,IL6,152,50,3.848684210526316,50,1.0
OLINK_COVID,mRMR,AXL,142,50,4.47887323943662,50,1.0
OLINK_COVID,mRMR,ST2,143,50,4.629370629370629,50,1.0
OLINK_COVID,mRMR,SERPINA5,111,49,4.504504504504505,50,0.98
OLINK_COVID,mRMR,IL10,75,48,4.306666666666667,50,0.96
OLINK_COVID,mRMR,FS,126,48,5.73015873015873,50,0.96
OLINK_COVID,mRMR,FCRL6,90,48,6.033333333333333,50,0.96
OLINK_COVID,mRMR,TNFRSF13B,55,47,3.2181818181818183,50,0.94
OLINK_COVID,mRMR,NID1,74,46,4.337837837837838,50,0.92
OLINK_COVID,mRMR,TIMP1,34,29,8.205882352941176,50,0.58
OLINK_COVID,mRMR,TNFRSF10A,28,26,7.428571428571429,50,0.52
OLINK_COVID,mRMR,IGFBP-1,25,25,4.4,50,0.5
OLINK_COVID,mRMR,ST6GAL1,26,23,7.961538461538462,50,0.46
OLINK_COVID,mRMR,IL-17D,21,21,5.0,50,0.42
OLINK_COVID,mRMR,SIT1,20,19,8.45,50,0.38
OLINK_COVID,mRMR,TNFRSF9,19,18,6.7894736842105265,50,0.36
OLINK_COVID,mRMR,FETUB,20,18,8.15,50,0.36
OLINK_COVID,mRMR,HAOX1,17,17,8.470588235294118,50,0.34
OLINK_COVID,mRMR,CA3,16,16,4.9375,50,0.32
OLINK_COVID,mRMR,PRTN3,12,12,5.333333333333333,50,0.24
OLINK_COVID,mRMR,COL18A1,11,11,7.818181818181818,50,0.22
OLINK_COVID,mRMR,NRP1,9,9,6.666666666666667,50,0.18
OLINK_COVID,mRMR,TNFB,9,9,8.333333333333334,50,0.18
OLINK_COVID,mRMR,VASN,7,7,6.428571428571429,50,0.14
OLINK_COVID,mRMR,PRDX1,7,7,7.0,50,0.14
OLINK_COVID,mRMR,IL-22 RA1,5,5,5.2,50,0.1
OLINK_COVID,mRMR,LIF,5,5,5.2,50,0.1
OLINK_COVID,mRMR,LTBP2,5,5,6.2,50,0.1
OLINK_COVID,mRMR,REN,4,4,4.75,50,0.08
OLINK_COVID,mRMR,EIF5A,4,4,5.25,50,0.08
OLINK_COVID,mRMR,FGF-19,4,4,5.75,50,0.08
OLINK_COVID,mRMR,CX3CL1,4,4,8.25,50,0.08
OLINK_COVID,mRMR,FABP2,4,4,9.75,50,0.08
OLINK_COVID,mRMR,IL8,3,3,6.666666666666667,50,0.06
OLINK_COVID,mRMR,LPL,3,3,8.333333333333334,50,0.06
OLINK_COVID,mRMR,CD84,3,3,9.333333333333334,50,0.06
OLINK_COVID,mRMR,OSMR,3,3,9.333333333333334,50,0.06
OLINK_COVID,mRMR,TGFBR3,3,3,10.0,50,0.06
OLINK_COVID,mRMR,CCL11,2,2,2.5,50,0.04
OLINK_COVID,mRMR,EDAR,2,2,3.0,50,0.04
OLINK_COVID,mRMR,IL1RL2,2,2,6.0,50,0.04
OLINK_COVID,mRMR,IL-10RB,2,2,6.5,50,0.04
OLINK_COVID,mRMR,IL-4RA,2,2,7.0,50,0.04
OLINK_COVID,mRMR,VSIG2,2,2,8.5,50,0.04
OLINK_COVID,mRMR,CNDP1,1,1,2.0,50,0.02
OLINK_COVID,mRMR,DCN,1,1,3.0,50,0.02
OLINK_COVID,mRMR,AOC3,1,1,4.0,50,0.02
OLINK_COVID,mRMR,IL-6RA,1,1,4.0,50,0.02
OLINK_COVID,mRMR,IL-2RB,1,1,5.0,50,0.02
OLINK_COVID,mRMR,CEACAM8,1,1,6.0,50,0.02
OLINK_COVID,mRMR,CCL17,1,1,7.0,50,0.02
OLINK_COVID,mRMR,SPON1,1,1,7.0,50,0.02
OLINK_COVID,mRMR,CTSL1,1,1,8.0,50,0.02
OLINK_COVID,mRMR,IL4,1,1,8.0,50,0.02
OLINK_COVID,mRMR,JUN,1,1,8.0,50,0.02
OLINK_COVID,mRMR,REG1A,1,1,8.0,50,0.02
OLINK_COVID,mRMR,SLAMF1,1,1,8.0,50,0.02
OLINK_COVID,mRMR,CHL1,1,1,9.0,50,0.02
OLINK_COVID,mRMR,CTSD,1,1,9.0,50,0.02
OLINK_COVID,mRMR,LEP,1,1,9.0,50,0.02
OLINK_COVID,mRMR,CD6,1,1,10.0,50,0.02
OLINK_COVID,mRMR,CLEC4A,1,1,10.0,50,0.02
OLINK_COVID,mRMR,FGF-21,1,1,10.0,50,0.02
OLINK_COVID,mRMR,GDF-15,1,1,10.0,50,0.02
OLINK_COVID,mRMR,MMP-10,1,1,10.0,50,0.02
OLINK_COVID,mRMR,PIgR,1,1,10.0,50,0.02
OLINK_COVID,mRMR,PTX3,1,1,10.0,50,0.02
OLINK_COVID,mRMR,RARRES2,1,1,10.0,50,0.02
PE,Boruta,LEP,146,50,2.8493150684931505,50,1.0
PE,Boruta,SPARCL1,135,50,3.911111111111111,50,1.0
PE,Boruta,TXNDC12,132,49,3.371212121212121,50,0.98
PE,Boruta,IL1RAP,71,45,4.112676056338028,50,0.9
PE,Boruta,FAM3D,68,44,3.8676470588235294,50,0.88
PE,Boruta,CCL23.1,73,44,4.027397260273973,50,0.88
PE,Boruta,ULBP1,76,42,3.9473684210526314,50,0.84
PE,Boruta,IL24,61,40,5.147540983606557,50,0.8
PE,Boruta,ADIPOQ,50,32,4.68,50,0.64
PE,Boruta,WFIKKN2,43,31,5.186046511627907,50,0.62
PE,Boruta,ROR1,37,30,5.756756756756757,50,0.6
PE,Boruta,DPT,33,28,4.242424242424242,50,0.56
PE,Boruta,LEPR,32,28,4.5,50,0.56
PE,Boruta,CPE,36,28,4.916666666666667,50,0.56
PE,Boruta,IGF1R,35,27,5.8,50,0.54
PE,Boruta,GDF2,27,25,5.111111111111111,50,0.5
PE,Boruta,COLEC12,31,25,5.290322580645161,50,0.5
PE,Boruta,NRXN3,28,24,5.321428571428571,50,0.48
PE,Boruta,NEGR1,29,24,5.655172413793103,50,0.48
PE,Boruta,PRSS2,29,24,6.206896551724138,50,0.48
PE,Boruta,AGER,24,23,3.7916666666666665,50,0.46
PE,Boruta,SELE,25,21,5.8,50,0.42
PE,Boruta,CXCL10,24,20,6.0,50,0.4
PE,Boruta,SOD2,23,19,4.521739130434782,50,0.38
PE,Boruta,MSN,22,19,5.363636363636363,50,0.38
PE,Boruta,SELL,22,19,5.7727272727272725,50,0.38
PE,Boruta,THPO,18,17,5.444444444444445,50,0.34
PE,Boruta,PRSS1,18,17,5.777777777777778,50,0.34
PE,Boruta,APOM,20,15,5.3,50,0.3
PE,Boruta,IL9,16,15,5.6875,50,0.3
PE,Boruta,GPNMB,14,13,5.571428571428571,50,0.26
PE,Boruta,AKR1A1,13,13,7.0,50,0.26
PE,Boruta,HSPB1,13,12,5.538461538461538,50,0.24
PE,Boruta,IL1R2,11,11,4.454545454545454,50,0.22
PE,Boruta,MED1,12,11,5.083333333333333,50,0.22
PE,Boruta,SPON1,11,11,5.454545454545454,50,0.22
PE,Boruta,UNC5D,12,11,6.0,50,0.22
PE,Boruta,CNTFR,11,11,7.181818181818182,50,0.22
PE,Boruta,CNTN5,10,10,4.5,50,0.2
PE,Boruta,FUT5,9,9,5.0,50,0.18
PE,Boruta,PES1,9,9,7.0,50,0.18
PE,Boruta,NCAM1,10,9,7.3,50,0.18
PE,Boruta,PLAT,8,8,5.5,50,0.16
PE,Boruta,FSTL1,8,8,5.75,50,0.16
PE,Boruta,TNFRSF21,8,8,5.75,50,0.16
PE,Boruta,PIANP,7,7,3.857142857142857,50,0.14
PE,Boruta,TNFAIP6,7,7,4.571428571428571,50,0.14
PE,Boruta,DHH,8,7,5.0,50,0.14
PE,Boruta,XPNPEP1,7,7,6.0,50,0.14
PE,Boruta,AGRP,7,7,6.428571428571429,50,0.14
PE,Boruta,EPHB6,7,7,6.857142857142857,50,0.14
PE,Boruta,SCARB2,8,7,6.875,50,0.14
PE,Boruta,FAM3B,8,7,8.0,50,0.14
